name,mean_month,flowering_cat,Genus,SpeciesSubSpecies,latitude,longitude,HabitatType,State,County,RecordYear,DateIdentified,quarter
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.8073445,-116.99556,"Invaded, Wetland, Grassland",Idaho,Canyon,2017,2017-07-11,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.8105357,-116.9963076,"Wetland, Invaded, Grassland",Idaho,Canyon,2017,2017-07-11,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.8083733,-116.9943714,"Wetland, Grassland, Invaded",Idaho,Canyon,2017,2017-07-10,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.8191238,-117.008255,"Wetland, Invaded, Grassland",Idaho,Canyon,2017,2017-07-10,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.6179994,-116.491929,"Grassland, Pasture/Hay",Idaho,Canyon,2017,2017-07-02,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7425357,-117.0083483,"Invaded, Wetland, Grassland",Idaho,Canyon,2017,2017-06-28,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7434377,-117.0077203,"Grassland, Invaded, Wetland",Idaho,Canyon,2017,2017-06-28,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7465909,-117.0030619,"Invaded, Grassland, Wetland",Idaho,Canyon,2017,2017-06-28,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7471601,-117.0003505,"Invaded, Grassland, Wetland",Idaho,Canyon,2017,2017-06-28,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7467048,-117.0013927,"Wetland, Grassland, Invaded",Idaho,Canyon,2017,2017-06-28,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.746498,-117.0020312,"Invaded, Grassland, Wetland",Idaho,Canyon,2017,2017-06-28,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7441126,-117.0063126,"Wetland, Invaded, Grassland",Idaho,Canyon,2017,2017-06-28,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7449215,-117.0053946,"Grassland, Wetland, Invaded",Idaho,Canyon,2017,2017-06-28,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.5346372,-116.6667054,NA,Idaho,Canyon,2017,2017-06-30,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.5495124,-116.5139722,"Railroad, Roadside",Idaho,Canyon,2017,2017-06-30,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.5737815,-116.5131602,"Pasture/Hay, Roadside",Idaho,Canyon,2017,2017-06-30,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.5760724,-116.5126274,Roadside,Idaho,Canyon,2017,2017-06-30,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.5758838,-116.5127178,Roadside,Idaho,Canyon,2017,2017-06-30,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.5769087,-116.5123018,Roadside,Idaho,Canyon,2017,2017-06-30,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.578673,-116.5133272,Roadside,Idaho,Canyon,2017,2017-06-30,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.5788739,-116.5124254,Roadside,Idaho,Canyon,2017,2017-06-30,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.5793691,-116.5138624,Roadside,Idaho,Canyon,2017,2017-06-30,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.5852924,-116.5125036,Roadside,Idaho,Canyon,2017,2017-06-30,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.5850135,-116.5143935,Roadside,Idaho,Canyon,2017,2017-06-30,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.5869231,-116.5148012,Roadside,Idaho,Canyon,2017,2017-06-30,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.5863565,-116.513938,Roadside,Idaho,Canyon,2017,2017-06-30,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.748028,-117.002888,"Invaded, Grassland, Wetland",Idaho,Canyon,2017,2017-06-27,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7486974,-117.0030044,"Wetland, Grassland, Invaded",Idaho,Canyon,2017,2017-06-27,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7483255,-117.0048337,"Grassland, Invaded, Wetland",Idaho,Canyon,2017,2017-06-27,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7488749,-117.0005295,"Grassland, Invaded, Wetland",Idaho,Canyon,2017,2017-06-27,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7464153,-117.0031249,"Invaded, Grassland, Wetland",Idaho,Canyon,2017,2017-06-27,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7482707,-117.0087854,"Invaded, Wetland, Grassland",Idaho,Canyon,2017,2017-06-27,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7487535,-117.0080164,"Grassland, Invaded, Wetland",Idaho,Canyon,2017,2017-06-27,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7473524,-117.0070186,"Grassland, Wetland, Invaded",Idaho,Canyon,2017,2017-06-27,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7472072,-117.0048983,"Invaded, Grassland, Wetland",Idaho,Canyon,2017,2017-06-27,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7459495,-117.0051488,"Wetland, Grassland, Invaded",Idaho,Canyon,2017,2017-06-27,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7470318,-117.006041,"Grassland, Invaded, Wetland",Idaho,Canyon,2017,2017-06-27,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7463505,-117.0070013,"Invaded, Wetland, Grassland",Idaho,Canyon,2017,2017-06-27,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7447643,-117.0084563,"Wetland, Invaded, Grassland",Idaho,Canyon,2017,2017-06-27,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7454349,-117.007283,"Invaded, Wetland, Grassland",Idaho,Canyon,2017,2017-06-26,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7457079,-117.0082708,"Grassland, Wetland, Invaded",Idaho,Canyon,2017,2017-06-26,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7453694,-117.0087503,"Invaded, Wetland, Grassland",Idaho,Canyon,2017,2017-06-26,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7460135,-117.0091914,"Invaded, Wetland, Grassland",Idaho,Canyon,2017,2017-06-26,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7438028,-117.0119342,"Grassland, Wetland, Invaded",Idaho,Canyon,2017,2017-06-26,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7420556,-117.0119111,"Grassland, Invaded, Wetland",Idaho,Canyon,2017,2017-06-26,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7423367,-117.0075594,"Grassland, Invaded, Wetland",Idaho,Canyon,2017,2017-06-26,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.7441388,-117.003364,"Invaded, Wetland, Grassland",Idaho,Canyon,2017,2017-06-26,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,44.0003766,-116.810636,"Wetland, Grassland, Invaded",Idaho,Payette,2017,2017-06-24,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,44.0005998,-116.8109263,"Grassland, Invaded, Wetland",Idaho,Payette,2017,2017-06-24,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,44.0008941,-116.8107158,"Invaded, Grassland, Wetland",Idaho,Payette,2017,2017-06-24,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,44.0013993,-116.8084591,"Grassland, Invaded, Wetland",Idaho,Payette,2017,2017-06-24,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9954447,-116.8031295,"Grassland, Wetland, Invaded",Idaho,Payette,2017,2017-06-23,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9935721,-116.8007545,"Invaded, Grassland, Wetland",Idaho,Payette,2017,2017-06-23,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9988181,-116.8064894,"Grassland, Invaded, Wetland",Idaho,Payette,2017,2017-06-23,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9905618,-116.7988787,"Invaded, Grassland, Wetland",Idaho,Payette,2017,2017-06-23,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9900623,-116.799348,"Invaded, Grassland, Wetland",Idaho,Payette,2017,2017-06-22,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9890355,-116.7984696,"Invaded, Wetland, Grassland",Idaho,Payette,2017,2017-06-22,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9897749,-116.797447,"Wetland, Grassland, Invaded",Idaho,Payette,2017,2017-06-22,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9893353,-116.797705,"Wetland, Invaded, Grassland",Idaho,Payette,2017,2017-06-22,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.989276,-116.7983925,"Wetland, Grassland, Invaded",Idaho,Payette,2017,2017-06-22,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,44.0091276,-116.8153549,"Invaded, Wetland, Garden",Idaho,Payette,2017,2017-06-22,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,44.0094259,-116.8160338,"Wetland, Garden, Invaded",Idaho,Payette,2017,2017-06-22,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,44.0096821,-116.8165212,"Invaded, Garden, Wetland",Idaho,Payette,2017,2017-06-22,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,44.0105478,-116.8165627,"Invaded, Garden, Wetland",Idaho,Payette,2017,2017-06-22,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,44.0093299,-116.8174055,"Invaded, Wetland, Garden",Idaho,Payette,2017,2017-06-22,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9898597,-116.8010526,"Wetland, Garden, Invaded",Idaho,Payette,2017,2017-06-19,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9896854,-116.8004686,"Garden, Wetland, Invaded",Idaho,Payette,2017,2017-06-19,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9891853,-116.8002148,"Invaded, Wetland, Garden",Idaho,Payette,2017,2017-06-19,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9892296,-116.8009705,"Garden, Invaded, Wetland",Idaho,Payette,2017,2017-06-19,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9891636,-116.8013493,"Wetland, Invaded, Garden",Idaho,Payette,2017,2017-06-19,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9891479,-116.8018955,"Invaded, Wetland, Garden",Idaho,Payette,2017,2017-06-19,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9897324,-116.8019302,"Garden, Invaded, Wetland",Idaho,Payette,2017,2017-06-19,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9902855,-116.8034702,"Garden, Invaded, Wetland",Idaho,Payette,2017,2017-06-19,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9908614,-116.8003342,"Wetland, Invaded, Garden",Idaho,Payette,2017,2017-06-19,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9309923,-116.3306175,"Wetland, Garden, Invaded",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9301787,-116.3303605,"Garden, Wetland, Invaded",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9301718,-116.3299537,"Invaded, Garden, Wetland",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9304931,-116.3298321,"Garden, Wetland, Invaded",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9324822,-116.3286772,"Garden, Invaded, Wetland",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9319821,-116.3257292,"Invaded, Wetland, Garden",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9319346,-116.3263123,"Wetland, Invaded, Garden",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9313395,-116.3283154,"Garden, Wetland, Invaded",Idaho,Gem,2017,2017-06-16,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9308219,-116.3276534,"Wetland, Invaded, Garden",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9313353,-116.3272836,"Garden, Wetland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9299036,-116.3265543,"Wetland, Invaded, Garden",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9292226,-116.3266243,"Garden, Wetland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.929401,-116.3270124,"Garden, Wetland, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9293193,-116.3273283,"Wetland, Invaded, Garden",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9290225,-116.3270621,"Wetland, Invaded, Garden",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9292983,-116.3278824,"Wetland, Garden, Invaded",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9295439,-116.3277725,"Garden, Invaded, Wetland",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.929848,-116.3282516,"Wetland, Invaded, Garden",Idaho,Gem,2017,2017-06-15,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9278836,-116.3205868,"Garden, Wetland, Invaded",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9296251,-116.3206677,"Wetland, Invaded, Garden",Idaho,Gem,2017,2017-06-14,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9256905,-116.3266714,"Invaded, Garden, Wetland",Idaho,Gem,2017,2017-06-13,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9250871,-116.3256645,"Garden, Invaded, Wetland",Idaho,Gem,2017,2017-06-13,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9243839,-116.326213,"Invaded, Garden, Wetland",Idaho,Gem,2017,2017-06-13,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9220002,-116.3247917,"Garden, Invaded, Wetland",Idaho,Gem,2017,2017-06-13,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9225702,-116.3269328,"Garden, Invaded, Wetland",Idaho,Gem,2017,2017-06-13,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.9203244,-116.3272472,"Garden, Invaded, Wetland",Idaho,Gem,2017,2017-06-13,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.919099,-116.3281955,"Garden, Invaded, Wetland",Idaho,Gem,2017,2017-06-13,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.762374,-116.998759,"Wetland, Grassland",Idaho,Canyon,2017,2017-08-06,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.762887,-116.999031,"Wetland, Grassland",Idaho,Canyon,2017,2017-08-06,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.763312,-116.999523,"Wetland, Grassland",Idaho,Canyon,2017,2017-08-06,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.10621,-112.67178,"Riparian, Grassland",Idaho,Oneida,2017,2017-07-21,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.106608,-111.671616,"Grassland, Pasture/Hay, Railroad",Idaho,Franklin,2017,2017-07-21,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.19001,-111.9621,"Roadside, Forest, Wetland, Riparian",Idaho,Franklin,2017,2017-07-28,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.189521,-111.961421,"Riparian, Roadside, Forest, Wetland",Idaho,Franklin,2017,2017-07-28,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.188196,-111.960584,"Forest, Wetland, Riparian, Roadside",Idaho,Franklin,2017,2017-07-28,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.126424,-111.263763,"Grassland, Shrubland, Wetland",Idaho,Bear Lake,2017,2017-07-26,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,46.340063,-116.827775,"Roadside, Grassland, Shrubland",Idaho,Nez Perce,2017,2017-06-24,2
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.98476,-112.78624,Grassland,Idaho,Bingham,2017,2017-07-11,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.99344,-112.77676,Grassland,Idaho,Bingham,2017,2017-07-11,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,43.5348096,-116.6656929,"Shrubland, Riparian, Grassland",Idaho,Canyon,2017,2017-09-08,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.300318,-114.0210278,"Riparian, Shrubland, Grassland",Idaho,Cassia,2017,2017-08-17,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.7595345,-114.8685142,"Riparian, Shrubland, Grassland",Idaho,Gooding,2017,2017-08-16,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.7710419,-114.877251,"Grassland, Shrubland, Riparian",Idaho,Gooding,2017,2017-08-16,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.7741383,-114.8797273,"Grassland, Shrubland, Riparian",Idaho,Gooding,2017,2017-08-16,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.773306,-114.8818262,"Riparian, Shrubland, Grassland",Idaho,Gooding,2017,2017-08-16,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.6699497,-114.7117753,"Riparian, Shrubland, Grassland",Idaho,Gooding,2017,2017-08-15,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.8542083,-115.7854249,"Shrubland, Invaded, Riparian, Wetland",Idaho,Owyhee,2017,2017-08-10,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.9113647,-115.8858997,"Riparian, Invaded, Wetland",Idaho,Owyhee,2017,2017-08-07,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.9114921,-115.8860846,"Invaded, Riparian, Wetland",Idaho,Owyhee,2017,2017-08-07,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.9334584,-115.7301811,"Shrubland, Invaded, Riparian, Wetland",Idaho,Owyhee,2017,2017-08-04,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.9372126,-115.7488521,"Invaded, Wetland, Riparian",Idaho,Owyhee,2017,2017-08-03,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.2526485,-111.2742643,"Riparian, Invaded, Wetland",Idaho,Bear Lake,2017,2017-07-26,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.9029134,-115.8775828,"Invaded, Wetland, Riparian",Idaho,Owyhee,2017,2017-07-25,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.9065127,-115.8795555,"Invaded, Wetland, Riparian",Idaho,Owyhee,2017,2017-07-21,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.9074897,-115.8804166,"Wetland, Invaded, Riparian",Idaho,Owyhee,2017,2017-07-21,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.9073947,-115.8805562,"Wetland, Invaded, Riparian",Idaho,Owyhee,2017,2017-07-21,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.9074099,-115.8804052,"Riparian, Invaded, Wetland",Idaho,Owyhee,2017,2017-07-21,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.9076083,-115.8802035,"Wetland, Invaded, Riparian",Idaho,Owyhee,2017,2017-07-21,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,42.909718,-115.8810877,"Wetland, Invaded, Riparian",Idaho,Owyhee,2017,2017-07-21,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,44.739498,-116.9101312,"Shrubland, Grassland",Idaho,Washington,2017,2017-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,44.7410817,-116.9096571,"Shrubland, Grassland",Idaho,Washington,2017,2017-07-20,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,44.7785175,-116.933692,"Shrubland, Grassland",Idaho,Washington,2017,2017-07-19,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,44.7823802,-116.9277047,"Grassland, Shrubland",Idaho,Washington,2017,2017-07-19,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,44.7826187,-116.9249733,"Shrubland, Grassland",Idaho,Washington,2017,2017-07-19,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,44.7855717,-116.9251097,"Shrubland, Grassland",Idaho,Washington,2017,2017-07-19,3
Asclepias speciosa,6.468029350104822,early,Asclepias,speciosa,44.8001136,-116.9011804,"Shrubland, Grassland",Idaho,Washington,2017,2017-07-19,3
